Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,first_name,last_name,email,phone_number,address,state,postal_code,age
d983181e-e55c-4272-94ce-38a37d42b73d,599583,Landing Page Submission,Direct Traffic,No,No,0,2.0,170,2.0,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Other Metro Cities,,,,,No,Yes,Email Opened,Christina,Villarreal,brian73@example.org,001-612-517-7622,999 Osborne Crossing,Utah,68983,41
1e0654f4-b753-48f5-a611-1d5d866597fd,645883,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,Joseph,Nelson,jacqueline10@example.net,001-435-401-7450x2519,0538 Jennifer Orchard Apt. 613,Arkansas,49946,38
da4a78fd-dc0a-4372-a76b-e045b114454d,591657,Landing Page Submission,Organic Search,No,No,0,4.0,237,4.0,SMS Sent,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,No,SMS Sent,Hunter,Brown,stevenvargas@example.org,(318)711-7973x28371,808 Aaron Mountain Suite 913,Vermont,93344,67
8ed0c6ec-f980-48ed-a1e1-724ed5e58039,615885,Landing Page Submission,Google,No,No,0,2.0,1446,2.0,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,No,Modified,Wayne,Cole,danielhudson@example.net,673.698.3991,00566 Cheryl Glens,Colorado,46672,27
dcefb45f-e0fd-4026-802d-59e6e3eb3bad,589040,Landing Page Submission,Direct Traffic,No,No,0,3.0,477,3.0,Email Link Clicked,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Email Link Clicked,Steven,Roberts,paulroman@example.org,416-945-5950x5062,7897 Sims Summit Apt. 423,Maine,46376,59
bb9857a1-b8fb-4485-9487-45a4071f2b3b,617711,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened,Jessica,Smith,hessapril@example.com,808.837.2936,04007 Gina Centers,Oregon,54781,38
077bc905-2dcb-4ecb-b481-e9adc787e0bd,580445,API,Olark Chat,No,No,0,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,Modified,Haley,Michael,juan59@example.net,429-658-6772,75877 James Locks,Virginia,71615,39
d23c9ae0-2926-4f07-a4f2-ed8cb48449fa,639215,API,Google,No,No,1,2.0,1113,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,Michael,Cross,nathan81@example.com,376-832-1904,22898 Adams Ridges Suite 841,West Virginia,16836,18
02c3afd4-45d1-414d-8d8a-378c5ed343ee,624747,Landing Page Submission,Direct Traffic,No,No,1,3.0,711,3.0,SMS Sent,India,Healthcare Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent,Jesse,Garner,gsutton@example.net,9558483347,823 Walker Mountains Apt. 897,Wisconsin,78753,24
7087aed1-9d5c-4c40-a651-6a7320508d14,629940,API,Google,No,No,1,2.0,997,2.0,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened,Shawn,Ortiz,jasonburnett@example.com,001-302-865-5923x585,6008 Juan Glen Suite 252,Minnesota,66740,20
4d2a4afe-491e-4f27-b215-4d30ae8ef912,627772,Landing Page Submission,Direct Traffic,No,No,0,2.0,298,2.0,Email Opened,India,Finance Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Email Opened,Tyler,Ruiz,davismaxwell@example.net,(452)330-3191x9877,4024 Nancy Mission Suite 386,Rhode Island,79814,51
f0c49199-7f91-4ca6-9fda-cd6dcec8c550,627364,Landing Page Submission,Direct Traffic,No,No,0,2.0,270,2.0,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,Yes,Email Opened,Brian,Manning,tina35@example.org,537-590-4539x589,3369 Donna Common Apt. 495,Georgia,82923,39
109e8c51-09a2-4af0-8542-b80098a632c3,647423,API,Referral Sites,No,No,1,10.0,325,3.33,Unreachable,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,02.Medium,15.0,16.0,No,Yes,Unreachable,Ricky,Taylor,walkermonique@example.com,9947874426,5821 Julie Crossing Suite 829,Nebraska,37097,36
2c941ea3-c1fc-47c2-8793-50df539de8d7,607877,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,832,1.0,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Other Leads,Tier II Cities,,,,,No,Yes,Modified,Eric,Rodriguez,maria69@example.org,620.272.3082x21445,973 Matthew Ports Suite 726,Mississippi,00552,24
ca7cc9bc-b28d-4e79-b9c4-9ee23c78bdea,596198,Landing Page Submission,Direct Traffic,No,No,0,5.0,1059,2.5,Email Opened,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,Email Opened,Jeffrey,Novak,crystalwhite@example.com,001-876-385-7282x948,236 Eric Plains,Delaware,55223,52
6d2fca73-452e-4817-8b11-72d01653a416,594029,Landing Page Submission,Direct Traffic,No,No,0,3.0,193,3.0,Olark Chat Conversation,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Modified,Nancy,Walsh,ambercooke@example.com,803.553.8334x6514,8869 Jenkins Drive Apt. 561,New Hampshire,77122,63
a55f774e-675c-4023-8a4f-1d47849fd962,637766,Landing Page Submission,Direct Traffic,No,No,1,2.0,1677,2.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,14.0,18.0,No,Yes,Modified,Wendy,Lewis,khebert@example.net,001-818-479-8839x3690,6437 Herrera Haven Suite 303,Iowa,11948,63
e4c7bb51-b93d-46d3-8eec-d2c4fa954a5c,580262,Landing Page Submission,Google,No,No,1,4.0,1234,1.33,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,20.0,No,No,Email Opened,Dawn,Graves,kevin41@example.net,851.453.4031x20565,9019 Washington Fort,Delaware,60750,57
c2ed75ee-d57a-4b34-a148-03a76d0b239a,644221,API,Google,No,No,0,3.0,7,3.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,SMS Sent,Mary,Johnson,patrickcolon@example.net,001-808-808-8242x5273,0749 Harvey Course,South Dakota,62846,54
e212f90f-87b5-493f-b1ef-7a45bdc53d84,631889,Landing Page Submission,Google,No,No,1,5.0,1287,5.0,SMS Sent,India,Human Resource Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified,Autumn,Thornton,eric69@example.com,(436)233-4995x0839,971 Whitaker Run,Georgia,13209,43
6bb3f83a-1be7-4e68-95b4-607c20b81b67,612038,API,Direct Traffic,No,No,0,4.0,32,2.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Email Opened,Jennifer,Scott,angela03@example.com,001-749-240-5189,46658 Phelps Green,Arkansas,42494,52
0c921da9-2bd6-45c4-acff-53b81495f663,624135,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,Robin,Hall,rhondalewis@example.org,001-502-736-8897x663,9094 Price Plaza Suite 365,Colorado,75307,34
f9fb4d27-5857-4c56-b600-837fb774ee04,610461,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Select,,,,,No,No,Modified,Kristopher,Lopez,mark79@example.net,305.871.4218,31485 Lisa Spurs Suite 852,Iowa,08670,37
b64dc61f-cc51-4a7e-b2d7-60477867b880,607984,Landing Page Submission,Direct Traffic,No,No,0,2.0,1417,2.0,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,Barbara,Warner,thomashorton@example.org,+1-906-365-2406x7542,28253 Tonya Rapid Suite 956,Oregon,50208,22
270616b4-403b-4f68-bd77-cd17629c21be,625726,Landing Page Submission,Direct Traffic,No,No,1,4.0,965,4.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Metro Cities,,,,,No,Yes,Email Opened,Debra,Benjamin,plowe@example.org,(634)369-9926,998 Tanya Views,Oregon,21617,75
1acedd6a-5b6c-48a0-8c0a-7dc9362458ea,595571,Landing Page Submission,Direct Traffic,No,No,0,2.0,33,2.0,Page Visited on Website,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified,Eric,Mcdaniel,juliecampbell@example.com,712.874.9070x1536,297 Snyder Road Apt. 866,Texas,23382,38
f51c8fd3-9068-462d-ac46-a83d6c2a9997,585394,API,Google,No,No,0,2.0,86,1.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified,Kelly,Gibson,wallen@example.org,363.862.9065x2996,034 Crawford Grove,Texas,05480,19
d0849dba-2a45-4672-9e10-12a1248e8539,633962,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,Jason,Gray,reynoldsjill@example.com,600-702-6391x07313,2505 Paul Trafficway Apt. 109,Nevada,06336,28
fe86dbba-5e0f-4bda-85fd-8cc0d9739cca,645149,Landing Page Submission,Google,No,No,0,2.0,1288,2.0,Email Opened,India,Travel and Tourism,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened,Tonya,Dyer,khayes@example.net,759.598.9652x5563,470 Bonnie Wells,Illinois,64590,34
d73e88e9-e12e-41de-b11b-8c3464b6aff8,631819,Landing Page Submission,Google,No,No,1,5.0,96,1.67,Email Opened,India,Finance Management,Other,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,15.0,18.0,No,Yes,Modified,Michael,Hall,brandon08@example.net,(395)978-5830,785 Buchanan Points,Virginia,06563,56
bc3f8888-37f5-4a59-b082-91275738e823,620792,Landing Page Submission,Google,No,No,1,3.0,1350,3.0,SMS Sent,India,Marketing Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,No,SMS Sent,Kyle,Martin,krystalhoward@example.com,368.829.5755,8287 Pamela Common Apt. 447,New Mexico,03164,23
8cd44410-c965-4c0a-9d84-9e85624d5e85,607066,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Olark Chat Conversation,Beth,Zavala,angelahubbard@example.net,+1-923-514-2680x118,83223 Zachary Village,Missouri,21407,67
5a7a5936-b4c2-45e1-8145-de4c5f86bd5b,614961,API,Organic Search,No,No,0,3.0,427,3.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,Daniel,Morgan,crystalkelly@example.org,3636920122,696 Maria Fork Apt. 899,Ohio,12529,39
9270e4a9-f594-48f0-9b1b-a26f627bfa02,625253,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,280,3.0,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Modified,Ryan,Allen,danielgrant@example.org,+1-621-962-2378x657,316 Brown Island,South Dakota,11484,55
aaa8345c-314b-4a24-aafb-aeb28f65c7ad,621264,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,Erin,Wilkerson,lopezdeborah@example.org,379-310-5830,336 Valentine Port Apt. 553,Kansas,03714,18
fc5cf3bb-54c5-45d9-931c-4e55c587b3fc,581759,Landing Page Submission,Organic Search,No,No,1,10.0,1361,2.5,SMS Sent,India,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Metro Cities,02.Medium,01.High,15.0,18.0,No,Yes,SMS Sent,Michaela,Nelson,hillveronica@example.org,312.779.6135x1818,61190 Tracy Park Apt. 038,Wisconsin,39951,21
910091d5-4092-4778-b9d9-d986ec8d9b17,604582,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Select,Select,,,,,No,No,Modified,Lee,Tran,katiewatkins@example.org,618-425-9529x09434,0797 Jared Walks,Maine,93199,27
dfec25b3-c814-4cac-9112-110d8a13c776,610473,Landing Page Submission,Direct Traffic,No,No,1,3.0,1089,3.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Metro Cities,,,,,No,Yes,SMS Sent,Kim,Snyder,ihall@example.org,907-991-9749x229,6338 Donald Walks Apt. 016,Arkansas,86533,57
1c4f389a-53d9-4c8a-b4f7-7954b4053ebd,659438,API,Google,No,No,0,9.0,125,3.0,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified,Megan,Edwards,elizabeth74@example.net,(756)755-4925x44543,8204 April Ridge,Kansas,42934,30
340717e1-5204-4b49-a568-9140eace0f4c,654246,API,Google,No,No,1,3.0,1152,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened,Christian,Ware,finleydaniel@example.com,001-391-287-7959x7432,55494 Davis Divide Suite 768,Rhode Island,31313,47
af964fca-a43b-4aad-bfba-e70f12b88505,643946,API,Google,No,No,1,4.0,1245,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,SMS Sent,Ian,Brown,brownedward@example.net,649-305-1269x054,0994 Michael Knoll,Colorado,31754,63
a8553467-0408-4970-af1d-af7d05402d4a,600595,Landing Page Submission,Google,No,No,0,6.0,58,6.0,SMS Sent,India,International Business,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,No,Modified,Rebecca,Turner,garrett73@example.com,224.221.7630x034,4825 Elizabeth Expressway Suite 896,New Mexico,49205,69
5ee4b2cc-7d73-42a3-bdec-c84815c94f7c,582621,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1465,1.0,Email Bounced,South Africa,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,15.0,16.0,No,Yes,Modified,Brian,Giles,pricebrandon@example.net,433.883.6088x671,7449 Tonya Flat,South Dakota,59620,37
f76ad4f0-80f6-484b-ace8-3160efb340b1,609739,Landing Page Submission,Organic Search,No,No,1,10.0,2112,3.33,Email Opened,India,Human Resource Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened,Stephanie,Klein,kimberlybryant@example.org,+1-866-947-9470x76440,7165 Christian Oval,New Jersey,19905,62
75754718-b31e-4664-9514-b64c5aabdf62,611186,Landing Page Submission,Direct Traffic,No,No,1,3.0,1136,3.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,Yes,Email Opened,Daniel,Hernandez,berrykelli@example.com,8897896419,67868 Dennis Lock Apt. 923,Georgia,79815,71
2cc428d1-6991-4609-818e-257c3c6fefb5,654453,Landing Page Submission,Google,No,No,1,1.0,598,1.0,Converted to Lead,India,Operations Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Other Leads,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,No,Modified,Gwendolyn,Beltran,rsmith@example.org,497.759.7972x33898,6110 Tiffany Coves Suite 042,Michigan,57769,71
6e810682-0bdc-4986-b70e-94ce9ba49664,586593,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Email Opened,Ralph,Wilson,jeffrey65@example.org,+1-460-294-7171x41057,614 Brent Fields,Georgia,15963,45
75758fc4-69db-4786-9e26-368e1b58108c,627771,Landing Page Submission,Direct Traffic,No,No,0,2.0,81,2.0,Form Submitted on Website,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified,Rachel,Butler,josephdavis@example.com,(753)541-1464,143 Sharon Meadows,Georgia,78671,47
42d472c5-7c6d-46e8-b4f1-1f141ecd6b01,581058,API,Google,No,No,1,2.0,187,2.0,SMS Sent,India,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,SMS Sent,Jason,Williams,zgonzalez@example.org,873-465-4943,1985 Clark Vista Apt. 150,Rhode Island,74048,40
571f5408-66f3-4128-a4a7-7d931345b566,622240,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,Gregory,Patel,john03@example.org,(782)253-9645x04056,6998 Riggs Burgs Apt. 817,Virginia,45537,68
e10a8b84-106e-4b61-a28f-02ef53f297a6,592031,Landing Page Submission,Direct Traffic,No,No,1,3.0,77,3.0,SMS Sent,India,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,15.0,19.0,No,Yes,SMS Sent,Teresa,Gonzalez,guzmantrevor@example.org,+1-574-893-8228x59013,978 Sullivan Mountains,Mississippi,68877,59
a0862b50-47ab-461c-997d-240b8b7ae5e7,588024,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,Brendan,Johnson,brian52@example.net,4779618807,122 Kelly Lock,Montana,52563,62
769397c5-fe52-4c0f-9107-94d830a41c7f,624594,API,Google,No,No,1,2.0,1214,2.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,Kelli,Andrade,moralesmargaret@example.org,+1-740-322-8294x313,659 Mitchell Gardens Suite 626,Indiana,18217,69
88311881-6ea6-45a6-bdde-9d9cfe122189,581301,Landing Page Submission,Direct Traffic,No,No,1,3.0,1202,3.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,SMS Sent,Robert,Duarte,bakersandra@example.org,(695)987-6582,139 Collins Highway Apt. 315,Georgia,73870,49
e1682465-4844-469c-a422-56fa3391dc72,656015,API,Organic Search,Yes,No,0,7.0,265,3.5,Email Bounced,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,Might be,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Email Bounced,Cynthia,Anderson,krodriguez@example.net,485.316.5279x464,42589 Jesse Flat,New York,18113,41
9df1320f-c17a-44f1-8017-128f9ca8d5b3,646426,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified,Samantha,Jones,virginia42@example.com,(664)297-6803x00344,6226 Charlotte Villages Suite 171,Mississippi,00800,23
f9668d9e-1d63-4ba7-afc4-7f40f1d29114,605681,Landing Page Submission,Google,No,No,0,5.0,93,5.0,SMS Sent,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Other Cities of Maharashtra,,,,,No,No,SMS Sent,David,Orozco,gordonstephen@example.com,(668)914-3071x4789,17242 Michelle Curve,Oregon,42075,38
21ec0362-4ea8-4d3c-8918-3cebf1426ed5,597718,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Select,,,,,No,No,Email Opened,Evan,Brown,wduffy@example.net,+1-936-356-8193,0023 Sarah Summit Suite 237,Pennsylvania,28846,31
